"Australia","AU","AUS","Electrical equipment","CO2 emissions","2018","0.024"
"Australia","AU","AUS","Electricity, gas, steam and air conditioning supply","CO2 emissions","2018","179.019"
"Australia","AU","AUS","Fabricated metal products","CO2 emissions","2018","0.444"
"Australia","AU","AUS","Financial and insurance activities","CO2 emissions","2018","1.566"
"Australia","AU","AUS","Fishing and aquaculture","CO2 emissions","2018","1.278"
"Australia","AU","AUS","Food products, beverages and tobacco","CO2 emissions","2018","3.184"
"Australia","AU","AUS","Human health and social work activities","CO2 emissions","2018","0.826"
"Australia","AU","AUS","IT and other information services","CO2 emissions","2018","0.213"
"Australia","AU","AUS","Land transport and transport via pipelines","CO2 emissions","2018","16.021"
"Australia","AU","AUS","Machinery and equipment n.e.c.","CO2 emissions","2018","0.065"
"Australia","AU","AUS","Manufacturing nec; repair and installation of machinery and equipment","CO2 emissions","2018","0.341"
"Australia","AU","AUS","Mining and quarrying, energy producing products","CO2 emissions","2018","20.89"
"Australia","AU","AUS","Mining and quarrying, non-energy producing products","CO2 emissions","2018","14.009"
"Australia","AU","AUS","Mining support service activities","CO2 emissions","2018","1.025"
"Australia","AU","AUS","Motor vehicles, trailers and semi-trailers","CO2 emissions","2018","0.041"
"Australia","AU","AUS","Other non-metallic mineral products","CO2 emissions","2018","5.153"
"Australia","AU","AUS","Other service activities","CO2 emissions","2018","0.138"
"Australia","AU","AUS","Other transport equipment","CO2 emissions","2018","0.072"
"Australia","AU","AUS","Paper products and printing","CO2 emissions","2018","0.923"
"Australia","AU","AUS","Pharmaceuticals, medicinal chemical and botanical products","CO2 emissions","2018","1.676"
"Australia","AU","AUS","Postal and courier activities","CO2 emissions","2018","1.206"
"Australia","AU","AUS","Professional, scientific and technical activities","CO2 emissions","2018","1.188"
"Australia","AU","AUS","Public administration and defence; compulsory social security","CO2 emissions","2018","1.388"
"Australia","AU","AUS","Publishing, audiovisual and broadcasting activities","CO2 emissions","2018","0.227"
"Australia","AU","AUS","Real estate activities","CO2 emissions","2018","0.852"
"Australia","AU","AUS","Rubber and plastics products","CO2 emissions","2018","0.694"
"Australia","AU","AUS","Telecommunications","CO2 emissions","2018","1.445"
"Australia","AU","AUS","Textiles, textile products, leather and footwear","CO2 emissions","2018","0.412"
"Australia","AU","AUS","Warehousing and support activities for transportation","CO2 emissions","2018","0.786"
"Australia","AU","AUS","Water supply; sewerage, waste management and remediation activities","CO2 emissions","2018","0.753"
"Australia","AU","AUS","Water transport","CO2 emissions","2018","9.684"
"Australia","AU","AUS","Wholesale and retail trade; repair of motor vehicles","CO2 emissions","2018","3.267"
"Australia","AU","AUS","Wood and products of wood and cork","CO2 emissions","2018","0.249"
"Australia","AU","AUS","Accomodation and food services","CO2 emissions intensities","2018","6.069146203"
"Australia","AU","AUS","Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use","CO2 emissions intensities","2018","0"
"Australia","AU","AUS","Administrative and support services","CO2 emissions intensities","2018","7.057329241"
"Australia","AU","AUS","Agriculture, hunting, forestry","CO2 emissions intensities","2018","164.5362719"
"Australia","AU","AUS","Air transport","CO2 emissions intensities","2018","1011.178293"
"Australia","AU","AUS","Arts, entertainment and recreation","CO2 emissions intensities","2018","6.072423774"
"Australia","AU","AUS","Basic metals","CO2 emissions intensities","2018","495.8454384"
"Australia","AU","AUS","Chemicals and pharmaceutical products","CO2 emissions intensities","2018","180.4195916"
"Australia","AU","AUS","Coke and refined petroleum products","CO2 emissions intensities","2018","886.8153285"
"Australia","AU","AUS","Computer, electronic and optical products","CO2 emissions intensities","2018","4.151505531"
"Australia","AU","AUS","Construction","CO2 emissions intensities","2018","26.15317376"
"Australia","AU","AUS","Education","CO2 emissions intensities","2018","4.772939943"
"Australia","AU","AUS","Electrical equipment","CO2 emissions intensities","2018","5.136986301"
"Australia","AU","AUS","Electricity, gas, steam and air conditioning supply","CO2 emissions intensities","2018","3145.452054"
"Australia","AU","AUS","Fabricated metal products","CO2 emissions intensities","2018","19.59192319"
"Australia","AU","AUS","Financial and insurance activities","CO2 emissions intensities","2018","8.422139578"
"Australia","AU","AUS","Fishing and aquaculture","CO2 emissions intensities","2018","150.3971756"
"Australia","AU","AUS","Food products, beverages and tobacco","CO2 emissions intensities","2018","40.54857742"
"Australia","AU","AUS","Human health and social work activities","CO2 emissions intensities","2018","5.950031263"
"Australia","AU","AUS","IT and other information services","CO2 emissions intensities","2018","3.68984513"
"Australia","AU","AUS","Land transport and transport via pipelines","CO2 emissions intensities","2018","371.6229538"
